accuracy,f1,balanced_accuracy
0.9993687955471395,0.9992694427840871,0.9993172856424113
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.9987949733172663,0.9986049292499833,0.9987009635302082
0.9995983244390888,0.9995351616973239,0.9995669878434028
0.9990818844322029,0.998936877076412,0.998953717968569
0.9991966488781775,0.9990705085645997,0.9991657491284618
0.9989670607138759,0.9988043045037864,0.9988842479550082
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9990245022092156,0.9988706570118914,0.9989347989506483
0.9989671199862282,0.998804145628488,0.9988684067052626
0.9993687955471395,0.999269151551392,0.9992696853007569
0.9986802088712917,0.9984722683493855,0.9985999126005397
0.9988523555402536,0.9986716259298618,0.9987832225561455
0.9990818844322029,0.9989371595589212,0.999001191196034
0.9992540311011648,0.9991368435030875,0.9992162796994571
0.9991966488781775,0.9990698910443794,0.9990864848299604
0.9991966027774589,0.9990698910443795,0.9991022319133802
0.9989671199862282,0.9988044633368757,0.9989001402663655
0.9991392666551903,0.9990036532713384,0.9990675834414198
0.9994261777701268,0.9993358129649309,0.9993678111072455
0.9990818844322029,0.9989374418913535,0.999032924757137
0.9987949733172663,0.9986049292499833,0.9987009635302082
0.9991392666551903,0.9990035208928453,0.9990517166608683
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.998909737763241,0.9987374576383813,0.9987704205361823
0.9989671199862282,0.9988043045037863,0.9988685096862784
0.9994261448410421,0.9993359011820959,0.9993836625693135
0.9986228266483044,0.998405315614618,0.9985017867940511
0.9994261777701268,0.9993357247243257,0.999351944326694
0.9994261777701268,0.99933598937583,0.9993995446683485
0.9993687955471395,0.9992695398100804,0.9993331524229627
0.9990245022092156,0.9988709570299529,0.9989665325117512
0.9991392666551903,0.9990037856146643,0.9990834502219712
0.9992540311011648,0.9991364995018266,0.9991845011516398
0.9993687955471395,0.9992695398100803,0.9993173408414481
0.9985080622023297,0.9982719659710223,0.9983374422407127
0.9994261448410421,0.9993358129649309,0.9993678008949232
0.9990818844322029,0.9989373007438895,0.9990170579765856
0.9993687955471395,0.9992695398100804,0.9993331524229627
0.9993687955471395,0.9992694427840871,0.9993172856424113
0.998737591094279,0.9985378173600957,0.9985869709431682
0.9994261777701268,0.99933598937583,0.9993995446683485
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9992540311011648,0.9991362700152815,0.999152767590537
0.998737591094279,0.9985382059800664,0.9986029759634956
0.9993114133241522,0.9992032930553711,0.9992826631301528
0.9988522896820843,0.9986710963455149,0.9987356017898463
0.998909737763241,0.9987376254069498,0.9988020144598768
0.9992540311011648,0.9991368435030875,0.9992321014932941
0.9990245022092156,0.9988705069430603,0.9989189321700969
0.9990245022092156,0.9988709570299529,0.9989665325117512
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9991392666551903,0.9990037856146643,0.9990834502219712
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9991392666551903,0.9990035208928452,0.9990359542589651
0.9987949733172663,0.99860529986053,0.9987169179732921
0.9994835303569379,0.999402509460267,0.9994817781634797
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9991392666551903,0.9990035208928453,0.9990517166608683
0.9993687955471395,0.9992692486547532,0.9992855520813084
0.9994261777701268,0.9993357247243257,0.999351944326694
0.9989671199862282,0.9988043045037864,0.9988842734858141
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9990818844322029,0.9989374418913535,0.999032924757137
0.9988523555402536,0.9986714494486515,0.9987515956845873
0.9990245022092156,0.9988709570299528,0.9989507459766743
0.9994261448410421,0.9993360775461426,0.9994153859180941
0.9991966488781775,0.9990702616549343,0.999149842467357
0.998909737763241,0.9987374576383813,0.9987861476793254
0.998737591094279,0.9985382059800664,0.9986187045042711
0.9987949733172663,0.9986051145798738,0.9987168303107598
0.9990245022092156,0.998870356834341,0.9989030653895454
0.9993687955471395,0.9992692486547532,0.9992855520813084
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9993687955471395,0.9992696368103048,0.9993331937011483
0.9994835599931141,0.9994024301175221,0.9994501077028395
0.9989670607138759,0.9988044633368757,0.9989001096293985
0.9983932977563551,0.998139534883721,0.998267951373611
0.9988523555402536,0.9986709197235514,0.9987197554339396
0.998909737763241,0.9987377931309374,0.9988178812404283
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9995409422161015,0.9994686503719448,0.9994847288174655
0.9995983244390888,0.99953509995351,0.9995511210628514
0.9994835599931141,0.9994024301175221,0.9994659369137342
0.9993114133241522,0.9992030814185151,0.9992509574107524
0.9988523555402536,0.9986714494486515,0.9987515956845873
0.9994835303569379,0.9994022713687987,0.999434193140309
0.9994835599931141,0.999402191962803,0.9994183365720799
0.998909737763241,0.9987377931309374,0.9988178812404283
0.9990245022092156,0.9988706570118914,0.9989347989506483
0.9990245022092156,0.9988708070408503,0.9989506657311997
0.9990818844322029,0.9989374418913535,0.999032924757137
0.9992540311011648,0.9991364995018266,0.9991845011516398
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9990245022092156,0.9988709570299528,0.9989507459766743
0.9991392666551903,0.9990039179228368,0.9990835128380657
0.9989670607138759,0.998804780876494,0.998931832978179
0.9993114133241522,0.999203187250996,0.9992826269581285
0.9994261777701268,0.9993358129649309,0.9993678111072455
0.9986802088712917,0.9984718623347285,0.9985681790394367
0.9989671199862282,0.998804145628488,0.9988684067052626
0.9994261777701268,0.9993358129649309,0.9993678111072455
0.9988523555402536,0.998671272920542,0.9987514889950426
0.9992540311011648,0.9991367288664587,0.9992162347127427
0.9993114133241522,0.999202975557917,0.9992351045510521
0.9993114133241522,0.9992030814185151,0.9992509574107524
0.9991392172615632,0.9990033884791709,0.9990358396679946
0.9992540311011648,0.9991367288664587,0.9992162347127427
0.9990245022092156,0.9988708070408503,0.9989506657311997
0.9990818844322029,0.9989367357788411,0.9989535908543796
0.9992540311011648,0.9991361552262609,0.9991369008099854
0.998909737763241,0.9987376254069498,0.9988020144598768
0.9991966488781775,0.9990702616549343,0.999149842467357
0.9991966488781775,0.9990698910443795,0.9991022421257025
0.9990245022092156,0.9988709570299528,0.9989507459766743
0.9990245022092156,0.9988711069792151,0.9989665988363746
0.9992539882933548,0.9991368435030875,0.9992320708563271
0.9990245022092156,0.9988708070408503,0.9989506657311997
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.9991966488781775,0.9990698910443795,0.9991022421257025
0.9991392666551903,0.9990033884791709,0.9990358498803169
0.9994261777701268,0.9993359011820959,0.999383677887797
0.9990818844322029,0.9989373007438895,0.9990170579765856
0.9991392666551903,0.9990033884791709,0.9990358498803169
0.9992540311011648,0.9991364995018267,0.9991687211203564
0.9990245022092156,0.9988708070408501,0.9989348931169741
0.9989670607138759,0.9988049395830567,0.9989476946525693
0.9991966488781775,0.9990698910443795,0.9991022421257025
0.9990818844322029,0.9989370183364338,0.9989853244154826
0.9989671199862282,0.998804145628488,0.9988684067052626
0.9993114133241522,0.999203187250996,0.9992826269581285
0.9992540311011648,0.9991368435030875,0.9992321014932941
0.9991966488781775,0.9990697674418605,0.9990863753451511
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9995409422161015,0.999468791500664,0.999500638273835
0.9991392666551903,0.9990033884791708,0.9990201013992648
0.9989670607138759,0.998804780876494,0.998931832978179
0.9992540311011648,0.9991364995018266,0.9991845011516398
0.9988523555402536,0.9986716259298618,0.9987832225561455
0.9990245022092156,0.9988706570118914,0.9989347989506483
0.9989671199862282,0.9988043045037864,0.9988842734858141
0.9995409422161015,0.9994687209456767,0.999500595598017
0.9987949733172663,0.9986043729647106,0.9986533631885539
0.9993114133241522,0.9992032930553711,0.99929849373868
0.9992540311011648,0.9991364995018267,0.9991687211203564
0.9991392666551903,0.9990036532713383,0.9990518071186653
0.9993113738092505,0.9992029755579172,0.9992508780785421
0.9990818844322029,0.9989375830013281,0.9990487915376884
0.9994261777701268,0.9993358129649309,0.9993678111072455
0.9990818844322029,0.9989370183364338,0.9989853244154826
0.9993687955471395,0.9992694427840871,0.9993172856424113
0.9992540311011648,0.9991367288664587,0.9992162347127427
0.9990818844322029,0.9989373007438895,0.9990170579765856
0.9992540311011648,0.9991361552262609,0.9991369008099854
0.9990818844322029,0.9989374418913535,0.99901712940737
0.9991392666551903,0.9990035208928452,0.9990359542589651
0.9986801331343969,0.9984714561042067,0.9985364250536892
0.9989671199862282,0.9988044633368757,0.9989001402663655
0.9994835599931141,0.9994024301175221,0.9994659369137342
0.9993114133241522,0.999203081418515,0.999266760177577
0.9991392666551903,0.9990037856146643,0.9990834502219712
0.9990818844322029,0.9989373007438895,0.9990170579765856
0.998737591094279,0.9985382059800664,0.9986187045042711
0.9994261777701268,0.9993357247243257,0.999351944326694
0.9994261777701268,0.9993360775461426,0.999399577131844
0.9991966488781775,0.9990701381509033,0.9991181905493609
0.9991392172615632,0.9990033884791709,0.9990358396679946
0.9992540311011648,0.9991366141993756,0.9992003679321912
0.9990245022092156,0.9988705069430603,0.9989189321700969
0.9991966488781775,0.9990698910443795,0.9991022421257025
0.9994261777701268,0.9993357247243257,0.999351944326694
0.9994261777701268,0.9993358129649309,0.9993678111072455
0.9993114133241522,0.9992027637523253,0.9992191598359226
0.9988523555402536,0.9986710963455149,0.9987356222144911
0.9990818844322029,0.9989373007438894,0.9990012765476698
0.998737591094279,0.9985389826006109,0.9986663874022966
0.9992539882933548,0.9991368435030875,0.9992320708563271
0.9990818844322029,0.9989374418913535,0.999032924757137
0.9990818844322029,0.9989370183364338,0.9989853244154826
0.9992540311011648,0.9991364995018266,0.9991845011516398
0.9992540311011648,0.9991362700152815,0.999152767590537
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.9990818844322029,0.9989373007438895,0.9990170579765856
0.9993687955471395,0.9992696368103047,0.9993490192035142
0.9991392666551903,0.9990041824337781,0.9991152185574663
0.9993687955471395,0.9992694427840871,0.9993014879817479
0.9991392172615632,0.9990035208928453,0.9990517013423847
0.9991966488781775,0.9990701381509033,0.9991339756868055
0.9993687955471395,0.999269151551392,0.9992696853007569
0.9990245022092156,0.9988709570299529,0.9989665325117512
0.9988523555402536,0.9986714494486515,0.9987673557755941
0.9991966488781775,0.9990702616549343,0.999149842467357
0.9991966488781775,0.9990698910443795,0.9991022421257025
0.9991392666551903,0.9990036532713384,0.9990675834414198
0.9990818844322029,0.998936735778841,0.9989378651088688
0.9991392666551903,0.9990035208928452,0.9990359542589651
0.9994261448410421,0.9993358129649309,0.9993678008949232
0.9990818844322029,0.9989374418913535,0.999032924757137
0.9985080622023297,0.9982724252491695,0.9983848690838311
0.9994835599931141,0.999402191962803,0.9994183365720799
0.9986802088712917,0.9984714561042067,0.9985364454783339
0.999655706662076,0.9996016465276856,0.99964924686934
0.9994261777701268,0.9993359011820959,0.999383677887797
0.9989671199862282,0.998804145628488,0.9988684067052626
0.9993114133241522,0.9992030814185151,0.9992509574107524
0.9992540311011648,0.9991364995018267,0.9991687211203564
0.9990818317456674,0.9989371595589212,0.9990011707713893
0.9990818844322029,0.9989371595589212,0.999001191196034
0.9991966488781775,0.9990702616549343,0.999149842467357
0.9993687955471395,0.9992694427840871,0.9993172856424113
0.9993687955471395,0.9992696368103047,0.9993490192035142
0.9992540311011648,0.9991364995018266,0.9991845011516398
0.9992540311011648,0.9991364995018266,0.9991845011516398
0.9989671199862282,0.9988039867109634,0.9988525399247111
0.998737591094279,0.9985380116959065,0.9985871231037954
0.9992540311011648,0.9991362700152814,0.9991370154009559
0.9993687593251463,0.9992698307334883,0.9993807170214889
0.998909737763241,0.998737960810362,0.9988337480209797
0.9993687955471395,0.9992695398100804,0.9993331524229627
0.9990245022092156,0.9988705069430603,0.9989189321700969
0.9990245022092156,0.9988709570299529,0.9989665325117512
0.9989671199862282,0.9988046221277727,0.998916007046917
0.9993114133241522,0.999202657807309,0.9992032930553711
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9990245022092156,0.9988705069430602,0.9989031873975737
0.9991392666551903,0.9990037856146643,0.9990676599783654
0.9994835303569379,0.999402191962803,0.9994183314659186
0.9995409422161015,0.9994687209456767,0.999500595598017
0.9990818844322029,0.9989373007438895,0.9990170579765856
0.9990245022092156,0.9988706570118914,0.9989347989506483
0.9990818844322029,0.9989370183364338,0.9989853244154826
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9991392666551903,0.9990035208928453,0.9990517166608683
0.9995409422161015,0.9994687209456767,0.999500595598017
0.9990245022092156,0.9988706570118913,0.9989190402572738
0.9992540311011648,0.9991363847737992,0.9991528682606561
0.9993113738092505,0.999203081418515,0.9992667397529322
0.9990818844322029,0.9989370183364338,0.9989853244154826
0.998909737763241,0.9987374576383813,0.9987861476793254
0.9986802088712917,0.9984718623347285,0.9985681790394367
0.998909737763241,0.9987376254069498,0.9988020144598768
0.9994261777701268,0.9993358129649309,0.9993678111072455
0.9991966488781775,0.9990702616549343,0.999149842467357
0.9991392666551903,0.9990037856146643,0.9990834502219712
0.9989671199862282,0.9988043045037863,0.9988685096862784
0.9993114133241522,0.9992036102999734,0.9993302217092536
0.9994261448410421,0.9993359011820959,0.9993836625693135
0.9993687955471395,0.9992694427840871,0.9993172856424113
0.9993114133241522,0.9992029755579172,0.9992508933970256
0.9994261777701268,0.99933598937583,0.9993995446683485
0.9990818844322029,0.9989367357788411,0.9989535908543796
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.998909737763241,0.9987376254069498,0.9988020144598768
0.9989671199862282,0.998804145628488,0.9988684067052626
0.998909737763241,0.9987377931309375,0.9988021262555827
0.9991392666551903,0.9990037856146643,0.9990676599783654
0.9994261448410421,0.9993357247243257,0.9993519392205329
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9990245022092156,0.9988708070408503,0.9989506657311997
0.9993687955471395,0.9992693457323149,0.9993014188618599
0.9989671199862282,0.9988039867109634,0.9988525399247111
0.9990245022092156,0.9988712568886527,0.9989982660728541
0.9990245022092156,0.9988711069792151,0.9989823992923027
0.9989671199862282,0.9988038277511962,0.9988366731441596
0.9993114133241522,0.9992027637523253,0.9992033988316515
0.9990245022092156,0.9988706570118913,0.9989190402572738
0.9993687593251463,0.9992693457323149,0.9993014086495375
0.9991966488781775,0.9990700146140561,0.9991181089062541
0.9993114133241522,0.999203081418515,0.999266760177577
0.9993114133241522,0.9992028696691909,0.999235026616474
0.9990818844322029,0.9989371595589212,0.999001191196034
